,Provincias,Ramas de actividad,periodo,Total
961,35,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2020,4763697.0
962,35,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,5091851.0
963,35,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,5365733.0
964,35,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2020,5028455.0
965,35,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,5218522.0
966,35,Valor añadido bruto total,2021,19955703.0
967,35,Valor añadido bruto total,2020,17969382.0
968,35,Valor añadido bruto total,2019,21961102.0
969,35,Impuestos netos sobre los productos,2021,2101168.0
970,35,Impuestos netos sobre los productos,2020,1723297.0
971,35,Impuestos netos sobre los productos,2019,2253114.0
972,36,"A. Agricultura, ganadería, silvicultura y pesca",2021,742360.0
973,36,"A. Agricultura, ganadería, silvicultura y pesca",2020,676570.0
974,36,"A. Agricultura, ganadería, silvicultura y pesca",2019,818688.0
975,36,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,4744084.0
976,36,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2020,3994501.0
977,36,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,3977842.0
978,36,C. - De las cuales: Industria manufacturera,2021,4316195.0
979,36,C. - De las cuales: Industria manufacturera,2020,3704507.0
980,36,C. - De las cuales: Industria manufacturera,2019,3713443.0
981,36,F. Construcción,2021,1168637.0
982,36,F. Construcción,2020,1200960.0
983,36,F. Construcción,2019,1369926.0
984,36,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,4885776.0
985,36,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2020,4194311.0
986,36,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,5014448.0
987,36,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,4299973.0
988,36,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2020,4150541.0
989,36,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,4204561.0
990,36,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,4052861.0
991,36,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2020,4056584.0
992,36,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,4238514.0
993,36,Valor añadido bruto total,2021,19893691.0
994,36,Valor añadido bruto total,2020,18273467.0
995,36,Valor añadido bruto total,2019,19623979.0
996,36,Impuestos netos sobre los productos,2021,2094638.0
997,36,Impuestos netos sobre los productos,2020,1752459.0
998,36,Impuestos netos sobre los productos,2019,2013335.0
999,26,"A. Agricultura, ganadería, silvicultura y pesca",2021,476624.0
1000,26,"A. Agricultura, ganadería, silvicultura y pesca",2020,467196.0
1001,26,"A. Agricultura, ganadería, silvicultura y pesca",2019,480753.0
1002,26,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,1987268.0
1003,26,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2020,1881181.0
1004,26,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,2041910.0
1005,26,C. - De las cuales: Industria manufacturera,2021,1687784.0
1006,26,C. - De las cuales: Industria manufacturera,2020,1617797.0
1007,26,C. - De las cuales: Industria manufacturera,2019,1786257.0
1008,26,F. Construcción,2021,438925.0
1009,26,F. Construcción,2020,429765.0
1010,26,F. Construcción,2019,493419.0
1011,26,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,1560662.0
1012,26,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2020,1346824.0
1013,26,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,1657362.0
1014,26,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,1579983.0
1015,26,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2020,1528596.0
1016,26,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,1549702.0
1017,26,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,1755185.0
1018,26,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2020,1742724.0
1019,26,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,1778337.0
1020,26,Valor añadido bruto total,2021,7798647.0
1021,26,Valor añadido bruto total,2020,7396286.0
1022,26,Valor añadido bruto total,2019,8001483.0
1023,26,Impuestos netos sobre los productos,2021,821132.0
1024,26,Impuestos netos sobre los productos,2020,709317.0
1025,26,Impuestos netos sobre los productos,2019,820917.0
1026,37,"A. Agricultura, ganadería, silvicultura y pesca",2021,348499.0
1027,37,"A. Agricultura, ganadería, silvicultura y pesca",2020,364262.0
1028,37,"A. Agricultura, ganadería, silvicultura y pesca",2019,357605.0
1029,37,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,851691.0
1030,37,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2020,613052.0
1031,37,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,560811.0
1032,37,C. - De las cuales: Industria manufacturera,2021,518924.0
1033,37,C. - De las cuales: Industria manufacturera,2020,480828.0
1034,37,C. - De las cuales: Industria manufacturera,2019,423359.0
1035,37,F. Construcción,2021,410569.0
1036,37,F. Construcción,2020,364334.0
1037,37,F. Construcción,2019,426712.0
1038,37,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,1557796.0
1039,37,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2020,1315417.0
1040,37,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,1662920.0
1041,37,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,1470694.0
1042,37,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2020,1416690.0
1043,37,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,1447567.0
